w,age,a,z
1136.943197027793,27,18.700001,-.35570484
4801.94072990688,25,19.6,-.42912304
4122.489407859707,24,0,-.16989771
4480.801376719038,25,6.0799999,-.0053504687
1414.086040396396,21,3.5,-.89675331
23412.71252761172,33,11.025,-.48247254
19662.31451735578,28,17.85,-.35610881
2117.54917387509,37,4.5799999,-.57957846
3368.880368649919,38,3.8299999,-.73326457
11682.05394017385,24,0,-1.0357496
2267.924751486194,32,0,-.18831083
3181.487605946585,34,0,-.62241089
2925.052931131506,28,0,-.91823077
5597.299741088064,33,277.54999,.24266325
8050.053578365608,34,140.53999,.15221789
9416.748993412722,35,207,-.3097046
10614.91607877723,36,181.5,-.14449184
4597.332029735868,26,2.6199999,-.59726197
5245.622417451182,25,0,-.61738688
7131.287688830689,34,18.51,-.73279339
4765.33311975722,42,0,-1.0665752
1354.688717413848,35,21.4,-.72755259
1644.278553503721,36,4.0599999,-.56692141
2125.429017452458,37,7.7719998,-.54881173
3504.272468854179,38,39.814999,-.6092788
5205.233862468189,26,9.4799995,-.90018326
6458.590937764185,27,12.9,-.79738796
1183.127457505186,26,0,-.89777809
1557.586549063644,22,0,-.11495122
5017.814661814274,26,13.36,-.82209003
7937.634994471474,27,8.4499998,-.37199122
8012.532488119018,23,21,-.52282864
2739.73642788417,24,0,-.45724759
5131.989346081068,44,1.14,-.38223091
2635.185593373048,32,0,-.069116682
3960.667011564574,33,0,-.47594181
5723.626872101423,34,0,-1.0902148
10220.0925457689,25,1.895,-.63037735
10535.26612402325,26,0,-.36918348
8198.635132747959,28,4.2849998,-.70730942
7878.21822167695,22,0,-.1873796
1685.127527772574,23,6.1100001,-.9582755
1309.992147500187,45,26.135,-.43926355
2807.751996798535,26,0,-1.3813567
3855.756223263051,27,0,-.91336828
7471.086324034998,24,0,-1.3862667
9086.965538032036,25,0,-.96019512
1533.168245998431,32,0,-1.3988968
2236.359652411618,34,0,-1.3048933
3858.128231518389,43,230.08,-.38207078
4333.594769479642,44,124.89,-.35799104
7064.613310994202,45,172.57001,-.73837966
16982.2326788939,23,0,-.78465134
2635.185593373048,27,0,-1.2077606
3367.639673536514,28,0,-1.3101308
4358.297723244438,39,102.99,-.32249513
5593.005643376793,40,106.53,-.29370362
4632.079106238355,42,85.785004,-.45734489
5289.513485632992,42,142.28,-.44598499
2207.328713606688,39,9,-1.320361
2707.791783116023,40,1.1,-.75828654
4721.961144993892,42,20.4,-1.4275056
9487.385100647196,22,19,-.70044702
5812.55454184677,22,1.625,-.79208446
11870.15239247669,21,0,-.60710573
1244.008469717425,36,0,-.83881879
4999.213061609027,21,4.3899999,-.71185166
1920.277593559665,26,0,-1.1892966
4576.855274151534,32,3.3800001,-.84287864
5186.48491252706,23,2.75,-.0058342791
1204.733988412652,37,0,-.31517658
6969.914897156302,21,0,-.83838755
9075.276953293876,22,0,-.6895656
7255.554240663269,23,0,-.92200738
10373.54441980219,24,50,-.8179698
7255.554240663268,22,0,-.82777286
4584.442918123264,23,0,-.60831994
6653.201552949623,24,0,-.55521351
8444.615010564223,25,0,-.69485122
6128.306610867498,26,12,-.64436281
1394.352599844861,31,0,-1.0235602
4229.559204657758,34,22.84,-.80501664
3587.352243510221,35,1.83,-.37834373
6047.483761920989,37,7.5599999,-.63784367
2761.690270955094,25,3.8299999,-.8918364
3843.493803249407,26,2.8499999,-.96558654
1797.261145407611,24,0,-.79734302
2745.845942304575,25,2,-.95790064
4336.022404953526,26,0,-.69188994
2192.376131721838,40,1.13,-.63411331
4889.366802841243,27,53.59,-.22226404
3402.709056172427,24,2.8329999,-.44683602
5977.547623684841,25,2.4200001,-.51856124
7761.138295037144,26,3.8099999,-.36427444
9750.329811685084,27,5.5,-.22226404
2192.376131721838,40,0,.10270715
2900.446803843325,41,10.33,-.19455744
1810.256946798065,43,6.1500001,-.9488818
3098.124953497581,45,2.5699999,-.46085691
2064.980244263009,36,0,-.98569143
2827.607481249204,32,0,-.2637364
3600.513035795145,44,34.299999,-.18533367
2001.52777885249,29,0,-.72471011
2529.33613027336,22,0,-.22984378
5631.139186536468,35,0,-.70574868
7469.202048406092,37,0,-.29514742
5375.785172467288,41,12.275,-.24027704
7890.242190789978,40,9.2309999,-.47559214
9337.172742630015,41,0,-.58623093
13442.07492881932,42,0,-.8267113
4526.31783556427,39,0,-.76290798
5537.068585704008,27,0,-.047486559
7207.993001713013,28,11.01,-.73545378
11719.59026878957,29,0,-.11034176
2868.789269268268,22,5.572,-.76621294
11554.13715804258,21,9.5299997,-.80020005
6966.517906181371,37,0,-.6018061
11751.96814068664,29,0,-.99375498
8599.643126972987,30,3.22,-.77625352
3055.623922950651,28,3.96,-.42767414
1425.276157165737,29,5.8800001,-.78675628
8536.506924449453,44,3.78,-.89224243
6827.807709169573,24,1.395,-.85042417
6014.703017329103,45,22.1,-.22199285
7409.897100170919,45,6.8499999,-.049487479
4580.602845170918,26,1.23,-.68279654
4498.915952263076,25,0,-.60294944
5537.068585704008,26,2.4000001,-.4560833
6576.938098763141,29,6.96,-.71372569
8493.894482481179,30,2.98,-.17287187
5617.202941468364,26,4.5,-.15373524
4068.356065173204,35,8.5799999,-.092714645
4638.22054077034,36,4.52,-.16774499
8315.933200315058,38,0,-.14046723
3979.554298577012,45,7.105,-.79912651
3595.791981577417,42,0,-.79459488
5407.398000526221,37,0,-.7200501
4382.395922679351,25,7.1300001,-.25390369
7207.993001713013,27,2.0899999,-.69756442
7960.609376470874,28,3.5,-.68433279
2053.261473904487,22,100,-.2005868
6303.06663690964,39,0,-.64707637
6603.058752879614,21,0,-.81414467
8878.952081203057,22,0,-.76424664
5435.665280695647,26,0,-.60737628
6655.653672456564,23,3.23,-.63323462
3838.253793383303,23,1.15,-.88024199
3324.338147624489,36,8.0299997,-.99638367
2196.574556559297,22,0,-.79671746
1722.062275745611,38,0,-.82375836
1768.223278792998,39,0,-1.2316514
6326.780929111446,33,0,-.69082463
11790.28150147992,35,93.029999,-.76868993
22858.96246072618,29,18.700001,-.58162189
1478.734897006696,23,16.525,-.44251913
2338.725095301142,25,2.0999999,-.41882205
4498.213460475647,31,0,-.8637619
6963.814617062821,33,0,-.67584139
9860.532752443591,34,0,-.59721678
1530.740081961252,32,0,-1.1339933
2097.633019643819,33,0,-.13635576
2463.128619184727,34,4.8499999,-.58357364
2429.302902050841,35,5.9400001,-.60572398
2872.977462320086,25,0,-.53370619
3415.802012853395,34,12.91,.28589967
3860.024382762119,38,57.549999,-.86290568
8557.718307599151,23,24.25,-.68829781
3942.56790522651,28,6.0300002,-.77011967
7319.051014985846,31,0,-.83978069
2810.241908502607,34,0,-.54904717
3887.934157041809,35,6.652,-.54062092
3265.993877780804,36,5.1300001,-.42078263
5355.473633375793,37,4.71,-.20640196
2810.241908502607,34,0,-1.3328059
5613.592403109263,30,9.8900003,-.36733556
5199.406726443186,31,0,-.51958138
9268.311135247126,30,15.9,.13799734
5019.853983639127,33,49.749001,-.92376453
6325.890373777877,34,10.888,-.67975289
5782.173139518283,21,5.6209998,-.59099412
6588.699426435269,22,16.5,-.74072504
6649.094055123747,21,7.0349998,-.62804228
4971.532945761265,42,24.136999,-.75977618
5935.803346342879,34,0,-1.0362293
8458.472692761559,35,10.3,-.75930768
5570.436853667316,43,0,-.54759741
11542.75952769205,26,0,-.33377388
4580.602845170917,28,0,-.1558003
5564.120084489278,24,11.2,.16369905
6209.588426324278,43,8.29,.091457121
8198.360272833923,44,49.830002,.088405199
10113.35823904925,45,3,-.17121637
3975.955073956513,30,8.4799995,-.72336322
4938.204566574949,33,6.0599999,-.54544133
3975.955073956513,28,0,-.7508058
4952.081655052556,30,1.65,-.83918881
5159.720919197572,38,10.87,-.29971558
5765.532515018142,31,0,-.85901171
9456.652187203257,33,4.27,-.68354267
12727.64895197805,25,9.2200003,-.62158042
3975.955073956512,26,12.835,-.540613
5859.795134394783,26,0,-.34353238
2750.434873145646,21,0,-.69791764
1499.784311763418,21,0,-.80495274
4645.588792189502,29,2.74,-.86394256
2573.981708517638,22,1.956,-.45844641
4200.595588546461,26,7,-.97035342
4623.853654820247,27,1.0700001,-.59911793
4014.344998484106,26,0,-1.0760454
6643.329000255356,33,11.6,-.96262497
1568.426059208694,23,0,-.77617979
1737.048836516219,24,6.02,-1.0497139
1797.357323214761,38,1.67,-.85710281
2747.227286083084,36,0,-.81900108
309.5643534225256,21,0,-.9808169
5737.866476569844,38,10.5,-1.4497175
4936.82570648659,37,37.290001,-.27317742
7163.349429687901,37,95.054001,-.047292661
6404.659294587851,39,80.652,-.16376574
8054.083963448938,39,53.748001,.17149222
2404.158698660649,44,0,-.9197008
4480.937377598219,45,1.446,.04865963
5537.068585704008,29,0,-.67450678
7576.753536713983,21,2.1099999,-.72897458
10055.58315755359,22,0,-.45384288
11305.88198549576,23,1.3,-.39168224
2747.227286083084,38,3.22,-1.014563
7344.742800376927,32,14.05,-.51792717
7243.591355766977,27,0,-.73186314
1373.440900443197,21,0,-.80460751
3396.1456168293,23,2,-.36656749
2285.516631064543,23,0,-.86347866
2449.073825966613,44,0,-1.1225301
1124.381879305664,38,23.76,.074750349
1572.790406029183,39,236.2,.39063448
1424.316503031083,41,16.6,.12846856
2300.282577740291,41,328.60001,.27238297
4184.764621757408,43,110.127,-.20386207
4867.32502077529,44,0,-.92229873
3629.513012876324,42,5,-.64606524
7627.670560869378,42,2.5050001,-.90895396
8791.408045052156,43,0,-.45878008
5994.373328066544,25,0,-1.2466892
10177.88909654349,26,11.45,-.13259004
10804.48715008814,27,3.872,-.60187513
3984.598008650149,38,3.6600001,-.70094401
5198.12858499952,40,1.4400001,-.13435127
6249.691932514354,41,4.3600001,-.73861712
4237.27904081094,41,0,-.42256662
5029.949474735921,22,0,-.73940009
4878.553889635846,36,17,-.49212521
5090.945546798256,24,0,-.45854414
4257.1465635246,22,1.26,-.86043704
9166.458484959212,29,2.1199999,-.57048523
14624.12669716517,36,0,-1.7733516
2225.180809580001,27,0,-.55430889
4929.081677109895,21,3.2,-.70995241
6378.394752607361,23,12.4,.03873077
5276.267732829237,24,0,-.5288564
7624.808128853336,25,5.5,-.46099922
4896.276804500693,35,45.048,-.38671407
7150.391636356088,37,7.5700002,-.43488002
4776.794292252128,37,0,.32948804
6069.364985137891,36,27.6,-.49212521
1412.556773980011,34,25.007999,-.75507343
2022.058591405576,35,150.02,-.67239743
3152.77959302445,21,17.059999,-.25201625
10336.59910855182,24,129.23,-.51145375
2002.845284978223,30,2.3,.21373434
2111.272097926778,31,8.7600002,.084074855
1845.425189040005,32,0,-.67643267
2072.235816630693,26,6.4899998,-.31658936
5859.655714771547,27,0,-.55771714
1750.534368749239,29,0,-.57271904
2346.810616407367,30,0,-.54046088
2126.53494602563,30,9.8199997,-.60511965
2045.02048340495,36,3.54,-.66087061
1861.331626999167,37,2.5150001,-.46952325
3262.499548745809,43,0,-.86479652
3188.020136528575,44,3.0450001,-.72109085
4240.494946343612,24,6,-.78437823
6853.027396875816,24,2.25,-.42444393
8942.786885505699,25,21.6,-.33829659
4665.552233408836,26,0,-.61513346
5540.330937213897,22,0,-.70152259
3868.413060913388,32,0,-1.5957748
3768.171338798292,34,1.275,-1.7417327
7116.838529373571,21,0,-.36221072
5397.399425302682,23,0,-.62683451
7327.205409605393,22,9.8999996,-.092309602
3191.579266103208,22,0,-.85012919
1788.370905053284,25,4.9099998,-.60935915
6053.37585652485,25,6.0999999,-.24535853
8911.804350816392,27,5.4299998,-.61516523
1958.935253375632,30,21.049999,-.84348094
2685.031095124697,31,15.53,-.6526981
8274.918492295632,44,160.41,-.27706769
12287.28549224116,45,215.52699,-.49597889
3269.815541801564,22,0,-.70246917
1102.529101463266,41,1.919,-.82974505
1605.364360841761,42,132.23,-.98324066
1761.169413707742,44,1.24,-.68369204
6019.511660317058,25,0,-.4036347
1841.621656647533,28,5.2800002,-.37480155
1977.675592343672,25,0,-.40592766
1172.14827718125,39,81.800003,-.57171857
1652.886166733554,40,42.900002,-.12864381
1852.644793822001,41,53.900002,-.65346265
2560.643317213418,42,72,-.21470059
2302.371314933868,41,86.800003,-.3011466
2898.998088003711,42,10.42,.17567974
1749.732620696464,22,10.31,-.95275551
1297.934383821372,24,0,-.74399006
1226.187256673239,38,1.26,-.71369827
1112.53164191548,43,0,-.54894859
3025.828958173457,45,1.5,-1.0687388
1786.806435761784,38,15.62,-.65776008
2193.272747509265,39,61.675999,-.49863279
2692.704866261214,40,0,-.45937964
3533.423839654044,27,0,.015136982
3121.430787911515,23,18.73,-.84608614
1530.740081961252,32,3.98,-.91475612
2147.727099860935,33,1.5599999,-.5086571
1411.298461875627,34,0,-.98123753
1466.809379999497,35,14.325,-.43782383
1416.337519428567,36,12.1,-.75997043
1551.506120393567,37,27.01,.062517315
3427.240337468452,22,0,-1.3452607
5463.810592566596,23,0,-.79575711
3640.519562225729,25,0,-.82613742
10065.47627009957,27,2.3099999,-.92354381
7848.175056518191,28,1.1900001,-.517497
3994.897245488094,31,101.5,-.27548108
5222.433777417761,32,0,-.72713751
1530.740081961251,37,7.5300002,-.68221074
2097.63301964382,38,8.46,-.79502392
2044.144501519341,32,9.4300003,.075816996
2768.473242462793,33,8.6400003,.058737315
2404.158698660649,42,10,-.74460459
3351.956217573304,43,7.8000002,-.8007589
4080.517650367285,44,3.8510001,-.65407097
4950.830007015572,22,4.4349999,-.77553111
13409.44759989788,26,0,-.41235715
4962.34261360744,21,34.389999,-.73418367
5843.915380075585,22,64.57,-.57630217
8731.12551241214,38,8.8900003,-.60554367
1488.677288560107,21,0,-.83877385
1942.61020141053,26,2.724,-.82617038
7643.204566259271,22,1.755,-.70080656
2502.612456956789,23,0,-.57732624
2970.960776327634,32,2.9000001,-.6085282
1288.155458541333,32,0,-1.3023846
5697.963171679759,22,0,-.92545331
3022.038197532975,23,29.02,-.39804617
5003.917531937219,21,1.3,-.754695
1830.819079188905,36,11.14,-.94803387
5476.024648010024,27,0,-.6155538
7356.634411084277,40,269.39999,.0083843954
6449.027518874626,32,23.4,-.82412052
6068.344476935603,27,0,-.67030621
3395.395110001,22,11.3,-.31928182
4263.491850807244,23,46,-1.2629824
5362.711177061264,30,0,-.43541175
5048.853636093681,25,0,-.33839422
9825.823848897066,28,3,-.79209942
3662.937238404137,33,6.9400001,-.96304816
5226.9756690514,34,0,-.99732137
3687.30248447756,30,13.657,-.072708182
4938.204566574949,32,15.855,-.14837047
1756.460492046164,35,0,-.9732337
4434.887770269715,30,0,-1.099136
7714.265206130437,33,0,-1.0434315
9942.319981814335,34,0,-1.1168498
8686.529581403873,42,0,-.8464781
4434.887770269716,28,0,.091062792
8020.39472455464,21,0,-.08386042
5499.461481976438,31,4.8899999,-.90173012
8862.813925937886,32,0,-.77034098
5107.142815534874,24,0,-.84747595
9088.881225918749,31,0,-.49510029
10022.0253550087,26,2,-.84890902
4454.032227366554,25,1.23,-.77654922
10935.62722789097,27,2.855,-.33923876
4803.860567304599,44,1.5,-.84609705
6240.298788772801,45,1.36,-.79345977
6805.287345262146,31,51.599998,-.76562935
10187.80234377271,32,1.5,-.98483115
9725.419218818186,33,9.2609997,-.94977117
5313.313969044483,29,3.1500001,.029006196
3490.807207514502,29,51.18,-.38790053
6541.443405111877,31,4.5700002,-.98103535
8931.661225786253,32,16,-.13204141
5041.394250434166,22,0,-.67774063
10898.45783985832,25,0,-.82717448
10746.54726877465,30,4,-.79921585
8119.609595802579,31,33.865002,.012924054
4750.586078791554,37,0,-1.4223356
8175.050411568096,37,1.08,-1.5377698
6095.056515798525,23,2.5,-.42088565
4634.156246883758,40,1.11,-.67467391
8320.429160896869,41,11.5,-.8330211
13020.44260521333,43,0,-1.1954722
4063.388348769739,40,12.465,-.27786031
6061.037435045798,21,0,-.97099876
4903.302298524176,34,5.9759998,-.93046701
6988.724345894375,35,8.9250002,-.82871515
9796.175588429951,37,20.101999,-.74991518
8587.349659871112,37,15.531,-.99726206
13608.76253135218,34,26.4,-.68033385
23137.39260360718,24,9.9799995,-.3578617
8401.48432862916,21,17.700001,.0011473779
12067.48218121435,22,0,-.72367573
11529.4858030213,23,13.5,-.83529079
6014.457552055737,28,1.28,-1.0748498
7257.926872852153,29,1.16,-1.1704187
7142.872912535975,28,0,-.7034803
9822.727761849306,29,0,-.76051402
5361.870686433896,31,4.9899998,-.23948446
6995.497625119365,32,4.3000002,-1.3119411
6128.052747777844,28,120.311,-.19362792
14647.77150532659,31,250.646,-.14419791
3832.852717092892,33,2.28,-.36037883
3967.679656573642,24,1.5,-.91981459
6352.946051783249,25,0,-.72854912
14281.53724797343,27,3.27,-1.0894704
5470.008346141548,30,7.888,-.56962752
5661.239983189945,21,0,-.84486669
7776.830534206448,22,0,-.87008339
8016.612934934076,22,0,-.60713279
14307.23335546734,24,0,-.77015656
6778.043784863854,25,0,-.51600069
6307.46553114749,23,2.105,-.80677128
10187.26797947111,24,1.75,-.59981102
5988.326163735706,22,0,-.44672978
5136.232123959157,25,0,-.99312019
5178.802630421916,35,0,-.84093094
5995.746629784943,37,0,-.50590014
6565.021692162554,38,0,-.57625085
6021.455874284278,23,4.4000001,-1.2925508
13534.5041071251,21,3.97,-.16130072
4131.836786773162,37,9.0100002,-.53873473
2292.884798347662,38,10,-.61817431
2307.791153808857,39,3.4400001,-.12142406
2422.708292885748,40,8.1499996,-.36607206
6099.589460979932,44,0,-.96648902
3624.873155036794,23,1.05,-.12954441
2229.879487427122,27,45,-1.0441266
4135.378832307566,28,0,-.97856575
5248.013774285129,31,40.299999,-.58149076
25164.78867506734,29,5.3699999,-.95895612
9145.720241108782,27,0,-.50052261
9909.052981494568,30,0,-.8252539
15122.82584807084,31,0,-.78422809
6267.035873016487,24,0,-.57700151
3519.355321912204,33,85,.0058909934
2626.229899992211,21,0,-1.053941
3109.101719833646,21,0,-.87404478
2479.050378350462,23,0,-1.1386086
10286.16829796015,28,2,-1.1661475
3667.257482040274,30,4.5900002,-.85093188
4825.156833215976,31,4.3200002,-.90491712
3611.470105708759,32,93.050003,-.56450957
6987.15110676446,21,2.0999999,-.87385523
5094.874376336196,37,812.70001,-1.0401266
5216.100547978295,29,32.93,-.73142487
7215.019445519788,30,23.714001,-.69062465
7328.505990227745,31,38.869999,-.7183485
5346.408609439686,23,7.5999999,-.54999179
9020.095868883056,33,41.939999,-.47686058
4711.800368778683,21,2,-.093070455
5794.341834768002,29,3.931,.090507485
7345.752267954322,31,5.6100001,-.68833727
6713.562628281412,32,1.25,-.47902527
4833.286090527569,24,10.7,-.45280954
7997.041026600399,25,0,-.90184206
9052.304678041497,34,76.529999,-.31326136
11385.49426974538,35,117.5,-.29174346
6388.474048987949,21,1.8,-.42495629
4674.669205915955,30,0,-.064379804
10906.99007533047,32,14.27,-.15156712
4913.182713408722,25,19.01,-.39526448
3719.191426505869,22,0,-.4264268
8926.439835804375,31,0,-.21314253
2985.648359907918,43,50.025002,-.32950875
4567.936537768333,44,27.025,.26879406
1628.566387508075,44,5.5250001,-.53338939
2099.06871465617,22,1.1,-.49229199
4815.671283227661,30,5.2199998,-.2490181
8988.449436606183,32,7.96,-.81532395
4036.45850145807,28,0,-.75986755
4008.361852279222,29,7.8899999,-.91213143
4498.357441845253,23,0,-.79785097
4961.54626689371,26,10,-.98399854
10106.13104228877,28,3,-.84366858
13512.11509862447,29,50,-.71430129
3312.606485347611,30,0,-.32163116
8820.653766034678,39,4.8449998,-.73307383
10774.75242804809,40,17.379999,-.47505516
7304.719926632058,32,0,-.82491058
8413.720745370898,30,11.5,-.99704498
5556.858964187389,24,15,-.79859489
7501.921283409517,25,13,-.90572447
9112.773321390561,26,19,-.91900986
3407.912280510363,28,4.5,-.84730089
8995.40543692509,27,119.2,-.69937074
18453.53442220718,28,150,.15180084
3002.285921556957,26,8.5299997,-.92231995
6268.340140509516,29,53.209999,-1.4801447
8159.954698664066,30,18.311001,-.21065566
4280.020928199055,45,1.5,-.79149348
9972.385564078437,28,8.6149998,-.84918845
3910.888005391691,35,1.38,-.68229461
3690.251315172523,36,40.200001,-.630301
4753.147489715891,37,51.970001,-.33622015
5108.349558922501,23,1.045,-.98295474
6130.093028528638,24,0,-.94392776
5252.500807464301,21,0,-.61774749
4266.349951316549,24,0,-.47097054
5051.548661370657,27,1.2309999,-.18988763
7001.419694406398,31,0,-.97689223
6255.823303390308,37,1.39,-1.1070137
1512.106738400873,21,3.2249999,-.87426174
1008.657967272677,42,50,-.76441854
961.6668854572976,28,100,-.54240036
961.6668854572978,27,0,-.89857948
674.3446432430377,41,6.3909998,-.94874197
1819.853685411436,24,0,-.28830352
3000.009065209986,23,0,-.61919218
10272.92070280659,28,0,-.36235121
900.9665853012103,25,3.4200001,-.60641944
1126.318588528889,26,2.8699999,-.65529966
1434.872257577693,28,6,-.70663905
1008.106420804545,26,3.1800001,-.84289968
1126.318588528889,27,2.6099999,-.81096894
1462.083041209344,28,0,-.66483736
1434.872257577693,29,6,-.76869559
1254.841840537048,30,6.3410001,-.32509696
782.8461372279891,31,15.865,-.22837056
895.5315071911378,32,34.419998,-.16582128
8286.781978602046,24,0,-1.1024199
1659.429209261475,30,24.85,-.42702559
577.5611290893769,21,0,-.63028306
1857.760897323053,23,18.915001,-1.0078249
752.0110554374063,36,14.36,-.7381506
883.344141817371,37,2.2,-.34176183
1125.674831044154,38,10.5,-.68805581
3810.111811304657,22,0,-1.284656
1065.79397424182,29,0,-.87753153
2263.73591039258,27,3,-.42415026
1680.694449398482,38,0,-.86249661
2001.412269822086,39,0,-.76902193
3537.962085021667,23,5.6300001,-.43668896
4401.809650088627,25,0,-.9720521
6975.052756014341,26,0,-.9216367
9067.7030767003,28,0,-.80151325
1178.376371959995,25,12.99,-.92483109
3769.308651260362,23,18.525,-.50138879
4964.471291689695,24,20.1,.062266082
3283.615045319009,24,8.1000004,-.34873825
2997.746968169768,31,73.019997,.022578191
4635.720523241366,31,49.91,-.1874091
3711.537098009604,27,3.46,-.96201825
4695.482767182787,28,2.3299999,-.83726645
10085.44271544185,29,0,-.73835975
2895.167398905631,29,14.1,-1.3600783
3094.610442957755,29,0,-.15600599
6046.014515898886,27,0,-.21759388
11454.79938116034,30,5.0999999,-.3659822
12568.16328697772,30,1.54,-.41086549
5536.044357984308,45,8.5,-.23467501
2913.27552835295,22,6.0100002,-.55132902
4808.976552700579,24,275.95999,.029092012
2303.313434697689,25,66.889,-.4218789
4575.502465994386,41,3.4960001,-.9278813
7454.965194988353,42,3.05,-.909639
5421.440831113233,22,0,-.25221983
12664.37834751119,24,65.43,-.63046855
5421.440831113233,23,0,-.67495847
8739.097743347134,24,64.760002,-.70500958
12664.37834751119,25,73.989998,-.62751234
6414.819271855899,21,24.950001,-.82123137
5127.690566141201,21,2,-.8212955
2345.713419676077,32,207.13,.27237204
885.8028391477811,40,2.3499999,-.50221801
1202.486699331743,41,10.96,-.66201854
2069.771462779297,42,8.7299995,-.58023876
1087.566153553825,28,4.4000001,-.83499247
1142.209316782501,26,7.9749999,-.64710104
9473.809630260268,31,0,-.81298733
1465.848841222255,23,40.5,-.79227561
910.8456828063714,30,5.4000001,-.62257832
1090.126321222281,32,4.0500002,-.58198243
1178.052208334462,33,50,-.59862691
6386.345406031131,21,0,-.77511096
842.911439665677,42,0,-.94117689
1067.388193281156,43,0,-.80215698
833.1230832229936,44,69.809998,-.82194316
966.900417550824,29,0,-.87009335
5793.25898248612,44,3.55,-.40998122
6442.970671526467,45,2.22,-.19356701
875.6159295375725,28,2.0999999,-.63907605
913.6846628102836,32,0,-1.421272
1171.180433822172,33,0,-1.0482211
1358.528580263384,34,0,-.96626514
1461.789884392151,35,0,-.99758333
1086.383400609091,22,0,-.81893778
1498.946515386277,23,11.6,-.9108144
1326.827946324352,24,8.4499998,-.86944002
904.5517280347849,29,18,-.81478161
1091.045762879269,37,350.62201,-.24575219
640.1323870990921,26,5.4749999,-1.3125678
2635.406402378213,23,7.1500001,-.5772565
5052.344565739847,40,46.98,-.76330137
460.5962414044516,30,0,-.88955575
525.6929032938831,31,0,-1.065591
661.0277834523005,32,2.0250001,-.96448666
1913.748885497254,21,0,-.75837421
988.0054799062173,22,0,-.49525601
823.0937394794497,26,2.355,-.4832083
1537.157836939487,31,33.16,-.35725668
1777.449173250034,25,1.41,-.87560296
957.4087284868639,45,0,-.99820083
1881.77928268627,38,15.16,-1.1759274
1939.942357771643,40,35,-.92470229
3798.28143274473,24,1.1670001,-.78820664
9697.712352909175,23,4.0500002,-.9116869
18887.73514778513,24,12,-.82851899
8438.032369742774,23,0,-.67038488
1608.351108545244,35,5.54,-.63573796
7889.128272386349,45,10.9,-.42947054
5710.742861934755,34,3.171,-.79860759
6581.412330098468,35,1.479,-.95513266
9226.856778339599,37,2.3599999,-1.3773884
1596.29242242126,29,0,-.57159901
3146.633941568912,21,7.3150001,-1.1366339
5229.180011623184,22,0,-.62909001
1073.051969316238,31,0,-.89369637
822.4213605797432,21,0,.11317956
1314.72677114319,27,43.34,-.88237345
1408.367041456481,21,0,-1.3157016
3326.179966873984,25,1.58,-.779526
4052.461341329208,26,6.2399998,-.7729311
967.9795662416755,33,0,-1.0050735
8868.782172202578,25,0,-.98915601
5674.32141911285,25,0,-.99370384
3212.068835466306,30,1.2,-.66907448
1554.922550492117,26,0,-.65750998
2225.00482336156,25,1.385,-.88790733
1082.822252681852,21,3.085,-1.138281
1413.323384101014,22,2.615,-.93083835
2023.259481632959,24,10.74,-.78185958
1322.422549328077,23,0,-.75576729
1825.145053718363,34,0,-.94924307
2276.834235820736,35,0,-.86293238
2114.052904547499,36,0,-.98142183
2726.822595172201,37,0,-.58891624
5461.001132321672,21,1.077,-.54135835
4335.045864905874,22,50.599998,-.7059266
4058.653759253355,25,50.599998,-.42100927
676.9574148141741,37,43.959999,-.8991254
7345.125119939898,25,0,-.39347735
2608.660564649619,39,0,-.60194212
1956.721435644048,38,6.9159999,-1.0814313
2956.471036095234,35,0,-.84556413
6355.277309051889,28,0,-.69149625
10948.87958894253,26,14.3,-.5788883
15954.16373672534,28,22.5,-.48593196
782.8461372279889,29,0,-.59663969
1001.320196511095,30,0,-.63400179
1031.267724385054,27,0,-.9199369
1999.61858411378,22,0,-.78694528
1707.75694776567,21,2,-.39293998
4922.752705875956,29,0,-.067667536
7173.962400208714,30,15.75,-.13314576
9042.524260950957,29,5.1700001,-.50597346
15188.93765514065,31,4.1599998,-.42915025
802.3485338660968,21,0,-.78874433
4774.95980364068,21,4.2800002,-.8022328
5574.309470508419,25,0,-.55490422
2749.598217560565,25,5.5,-.10536491
3097.703782514725,26,20.290001,-.11983222
4106.353212650733,27,3.342,-.18720815
1619.650383724194,40,42.667,.30941099
1354.681517098743,45,6.4549999,-.26997572
939.8367932792556,25,0,-1.0711925
1407.098312657583,21,0,-.74575561
1634.614355946694,44,33.700001,.40321034
1328.83532159167,37,59.459999,-.93215442
1404.923790476324,22,4.7989998,-.63732737
1046.767713957922,22,7.3299999,-.40785763
1220.653765617439,24,3.01,-.77329731
1086.866552255638,39,8.5500002,-.56324255
1408.75565276492,24,0,-.39242023
7965.704062592068,34,4,-.57185388
10359.07412801123,35,0,-.43764892
7497.446256058523,44,10.001,-.24752635
10333.0523808267,27,0,-.95687312
6571.347315229585,27,41.5,-.26153278
1862.875652326553,35,0,-.64531285
825.9269468454992,25,22,-.45232591
960.2802457673479,26,19.809999,-.35204819
1464.032582219974,27,20.98,-.49249423
1849.037674869431,28,19.120001,-.43926287
2007.592281762756,28,3.22,-.85041153
2704.580694599,29,2.73,-.88325578
3087.478142247646,27,3.3800001,-.77335572
3907.531676454019,31,0,-.88997769
1008.061720761421,26,1.2,-.83767819
3617.690518928776,33,0,-.80026865
5314.763209691613,34,0,-.75836873
19078.52373025677,35,0,-.84002495
5088.78897385051,21,0,-.7709353
